College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement,Unique_Number
CLG0036,97,5.96,5.62,2,Yes,0,9,2,No,4696
CLG0070,107,8.97,9.43,6,No,10,1,1,No,4697
CLG0032,119,9.83,10.06,3,Yes,10,4,2,Yes,4698
CLG0098,101,8.64,8.67,4,Yes,0,7,0,No,4699
CLG0044,92,9.96,10.4,3,No,5,4,1,No,4700
CLG0016,85,8.26,8.38,7,Yes,5,8,5,Yes,4701
CLG0071,78,6.09,6.32,4,Yes,10,7,0,No,4702
CLG0096,109,6.02,5.8,5,No,4,5,1,No,4703
CLG0017,108,6.62,6.71,7,No,3,10,2,No,4704
CLG0032,108,5.04,4.68,4,No,7,4,0,No,4705
CLG0014,98,8.41,8.31,6,No,2,8,2,Yes,4706
CLG0026,121,6.34,5.87,9,Yes,0,1,4,No,4707
CLG0073,92,9.08,8.8,6,Yes,0,2,5,No,4708
CLG0013,114,6.8,6.37,5,No,4,5,1,No,4709
CLG0089,99,7.4,7.29,1,Yes,2,10,3,No,4710
CLG0012,90,9.83,10.17,8,No,2,7,5,No,4711
CLG0045,108,6.21,6.09,5,Yes,10,9,3,No,4712
CLG0016,106,8.61,8.94,5,No,1,3,2,No,4713
CLG0094,105,8.78,8.94,3,No,8,5,1,No,4714
CLG0052,101,6.1,6.11,10,No,10,2,1,No,4715
CLG0021,99,7.5,7.24,2,No,5,6,2,No,4716
CLG0024,135,6.75,7.17,1,No,6,6,3,No,4717
CLG0043,117,8.86,8.41,9,No,1,4,5,Yes,4718
CLG0005,110,8.11,8.3,5,No,10,2,4,No,4719
CLG0033,101,7.38,7.5,10,No,0,8,5,No,4720
CLG0031,115,8.9,8.84,4,No,7,8,3,Yes,4721
CLG0009,107,6.18,5.92,7,Yes,9,1,0,No,4722
CLG0035,100,8.77,8.7,4,Yes,3,2,3,No,4723
CLG0008,95,9.33,9.7,2,Yes,8,4,0,No,4724
CLG0075,98,9.39,9.73,9,No,8,1,0,No,4725
CLG0017,52,8.92,9.36,8,No,10,6,4,No,4726
CLG0080,103,7.04,6.85,4,No,3,2,4,No,4727
CLG0020,92,9.91,9.8,8,No,9,3,5,No,4728
CLG0091,123,6.9,6.42,9,No,2,9,3,Yes,4729
CLG0078,100,8.19,8.63,2,Yes,4,7,5,No,4730
CLG0022,82,5.81,5.64,4,No,5,4,2,No,4731
CLG0054,99,9.9,9.8,6,No,9,10,3,Yes,4732
CLG0071,84,8.52,8.93,7,No,3,1,4,No,4733
CLG0075,107,8.77,8.8,5,Yes,0,4,5,No,4734
CLG0081,104,5.33,5.4,10,No,6,10,0,No,4735
CLG0077,114,8.82,8.5,10,No,4,6,0,No,4736
CLG0081,88,8.87,8.87,7,No,1,8,2,Yes,4737
CLG0075,100,8.36,8.78,4,No,10,9,3,Yes,4738
CLG0068,79,6.46,6.52,8,Yes,8,4,2,No,4739
CLG0080,110,7.45,7.21,3,Yes,7,6,2,No,4740
CLG0031,107,5.55,5.08,3,No,9,2,3,No,4741
CLG0085,107,7.36,7.2,5,Yes,6,2,1,No,4742
CLG0097,100,6.22,6.29,6,Yes,8,6,3,No,4743
CLG0013,106,6.75,6.29,3,No,9,9,2,No,4744
CLG0029,124,5.81,5.92,10,No,1,3,5,No,4745
CLG0079,95,6.15,6.17,2,No,2,4,1,No,4746
CLG0010,102,5.38,5.66,5,No,8,9,5,No,4747
CLG0033,83,9.6,9.13,10,No,5,9,2,Yes,4748
CLG0015,86,7.65,7.93,6,Yes,1,5,2,No,4749
CLG0077,101,6.98,7,3,No,5,9,2,No,4750
CLG0035,116,7.68,7.55,7,No,4,5,5,No,4751
CLG0054,96,8.14,8.61,3,No,9,5,0,No,4752
CLG0021,96,9.61,9.27,2,Yes,4,7,3,No,4753
CLG0030,93,5.89,5.93,10,No,4,6,4,No,4754
CLG0046,91,6.48,6.3,4,No,1,10,0,No,4755
CLG0042,104,9.88,9.91,3,No,5,7,3,No,4756
CLG0071,77,6.86,6.91,7,No,6,10,0,No,4757
CLG0049,119,5.11,4.7,8,No,8,2,3,No,4758
CLG0024,90,5.74,5.9,3,No,4,9,1,No,4759
CLG0080,110,5.13,5.26,6,Yes,10,6,5,No,4760
CLG0069,80,9.95,10.22,1,Yes,10,9,4,Yes,4761
CLG0006,110,6.39,5.98,5,No,4,1,1,No,4762
CLG0002,110,9.62,9.42,2,Yes,8,2,1,No,4763
CLG0003,105,9.98,10.13,1,No,5,7,3,No,4764
CLG0053,85,8,7.64,7,No,6,2,2,No,4765
CLG0010,103,5.17,5.35,10,Yes,3,6,5,No,4766
CLG0024,82,5.41,4.97,4,Yes,3,2,2,No,4767
CLG0033,96,7.41,7.24,5,No,0,10,2,No,4768
CLG0084,115,7.03,7.38,2,Yes,10,5,2,No,4769
CLG0022,111,8.03,8.3,8,Yes,4,6,5,Yes,4770
CLG0061,100,7.19,7.33,10,No,1,7,4,No,4771
CLG0096,85,9.67,10.04,3,No,4,1,1,No,4772
CLG0094,109,7.67,7.88,7,No,4,2,0,No,4773
CLG0067,100,8.47,8.49,1,No,3,2,4,No,4774
CLG0004,65,9.48,9.96,10,Yes,9,1,5,No,4775
CLG0051,111,5.73,5.92,1,Yes,8,3,3,No,4776
CLG0004,99,6.15,6.25,7,Yes,4,6,4,No,4777
CLG0039,118,5.54,5.45,1,No,5,9,4,Yes,4778
CLG0031,83,5.7,6.1,9,No,0,3,5,No,4779
CLG0057,52,7.56,7.36,9,No,4,3,3,No,4780
CLG0073,104,6.61,6.12,8,Yes,8,2,0,No,4781
CLG0030,104,7.12,6.82,8,Yes,10,2,1,No,4782
CLG0093,74,9.91,9.52,4,Yes,5,7,4,No,4783
CLG0089,85,5.78,5.6,4,No,8,4,3,No,4784
CLG0039,141,7.7,8.03,5,No,3,6,3,Yes,4785
CLG0099,95,5.49,5.64,9,No,1,8,0,No,4786
CLG0025,110,6.59,6.26,3,No,8,5,4,No,4787
CLG0058,90,7.64,7.93,4,No,3,3,3,No,4788
CLG0036,68,9.73,9.73,10,No,10,2,5,No,4789
CLG0011,97,6.96,6.97,5,Yes,1,6,5,No,4790
CLG0090,96,5.32,5.18,7,Yes,0,8,0,No,4791
CLG0046,94,6.94,7.3,5,No,1,10,0,No,4792
CLG0089,98,5.73,5.55,9,No,4,4,3,No,4793
CLG0021,103,6.15,5.74,6,Yes,2,2,3,No,4794
CLG0002,97,8.09,7.89,3,Yes,5,3,4,No,4795
CLG0074,81,5.34,5.56,6,Yes,3,3,4,No,4796
CLG0039,107,7.32,7.48,6,Yes,1,9,1,No,4797
CLG0099,70,8.05,7.74,10,No,6,10,3,No,4798
CLG0033,69,7.11,6.72,1,No,10,4,2,No,4799
CLG0031,111,5.1,5.26,7,No,5,6,5,No,4800
CLG0004,107,9.93,10.11,3,Yes,7,9,2,Yes,4801
CLG0067,99,6.84,6.71,1,No,9,10,5,No,4802
CLG0069,79,8.89,9.23,1,No,4,8,1,No,4803
CLG0081,89,6.63,7.11,5,No,2,9,3,No,4804
CLG0013,96,7.38,7.09,10,Yes,3,6,0,No,4805
CLG0065,76,6.94,7.02,10,No,4,2,5,No,4806
CLG0045,88,6.71,6.22,2,No,4,5,2,No,4807
CLG0039,109,5.11,5.32,2,No,5,10,4,No,4808
CLG0087,121,6.8,6.71,4,No,8,3,2,No,4809
CLG0089,93,9.45,9.14,10,Yes,3,3,3,No,4810
CLG0053,111,8.45,8.7,7,Yes,6,10,5,Yes,4811
CLG0031,71,5.73,6.04,8,Yes,6,1,2,No,4812
CLG0013,109,7.96,7.57,10,Yes,5,4,1,No,4813
CLG0001,87,9.46,9,7,Yes,0,7,4,No,4814
CLG0098,104,8.5,8.33,9,Yes,8,3,1,No,4815
CLG0029,96,5.74,5.87,7,No,5,7,0,No,4816
CLG0061,119,9.34,9.63,4,No,2,6,0,No,4817
CLG0095,86,6.51,6.56,9,No,10,1,0,No,4818
CLG0072,109,7.27,7.35,9,Yes,1,5,0,No,4819
CLG0002,95,7.63,7.93,3,Yes,2,6,3,No,4820
CLG0012,97,9.25,9.28,10,Yes,10,9,3,Yes,4821
CLG0056,97,9.66,9.77,8,No,0,10,3,Yes,4822
CLG0097,87,9.65,9.67,1,Yes,2,6,1,No,4823
CLG0094,99,5.04,5.42,2,Yes,4,8,1,No,4824
CLG0041,99,9.61,9.35,8,Yes,3,2,2,No,4825
CLG0027,103,5.27,5.03,8,No,9,1,4,No,4826
CLG0089,101,6.33,5.96,6,No,0,1,1,No,4827
CLG0038,111,7.57,7.89,8,Yes,4,7,2,No,4828
CLG0097,113,7.4,7.31,8,No,2,8,0,No,4829
CLG0052,84,8.02,7.87,2,No,9,8,0,No,4830
CLG0080,113,7.4,7.88,3,Yes,10,3,1,No,4831
CLG0032,82,9.67,10.1,7,No,6,5,3,No,4832
CLG0088,108,6.2,6.67,3,Yes,9,7,2,No,4833
CLG0002,109,6.37,6.01,2,No,10,9,5,No,4834
CLG0066,71,9.6,9.99,6,No,7,5,4,No,4835
CLG0020,101,5.38,5.21,2,No,4,4,2,No,4836
CLG0057,92,8.05,7.56,2,Yes,9,4,3,No,4837
CLG0062,88,8.41,8.3,2,No,7,6,5,No,4838
CLG0091,120,7.53,7.54,4,No,5,9,3,Yes,4839
CLG0086,90,8.47,8.08,7,No,5,1,1,No,4840
CLG0048,87,5.86,5.9,6,No,4,1,3,No,4841
CLG0083,101,9.26,9.58,5,Yes,10,1,3,No,4842
CLG0007,110,5.7,5.58,4,Yes,9,4,4,No,4843
CLG0067,97,7,6.85,2,No,5,4,3,No,4844
CLG0050,117,5.38,5.22,8,Yes,0,8,5,Yes,4845
CLG0034,107,7.73,8.15,2,Yes,7,5,0,No,4846
CLG0087,67,8.35,7.9,8,No,4,10,3,No,4847
CLG0069,92,9.71,9.66,10,Yes,7,4,0,No,4848
CLG0067,91,8.7,8.46,4,No,2,8,4,Yes,4849
CLG0088,107,7.71,8.1,5,No,9,7,5,No,4850
CLG0091,60,9.66,9.26,1,No,5,6,1,No,4851
CLG0034,138,7.39,7.3,2,No,0,2,0,No,4852
CLG0043,107,7.81,7.72,8,No,0,5,1,No,4853
CLG0021,102,7.98,8.37,1,No,3,2,5,No,4854
CLG0012,117,7.05,6.77,3,Yes,9,6,5,No,4855
CLG0032,135,9.19,9.33,2,No,5,9,5,Yes,4856
CLG0047,113,5.93,5.56,10,No,2,9,5,Yes,4857
CLG0086,114,7.77,8.22,5,No,10,6,1,No,4858
CLG0098,101,8.61,8.7,4,Yes,10,4,0,No,4859
CLG0087,97,9.52,9.65,4,Yes,4,10,2,Yes,4860
CLG0055,92,9.42,9.35,4,No,9,9,3,Yes,4861
CLG0065,87,7.54,7.38,4,No,10,5,4,No,4862
CLG0068,89,8.22,7.93,4,No,3,8,5,No,4863
CLG0017,79,6.97,7.07,6,No,9,9,1,No,4864
CLG0026,98,7.34,7.79,2,Yes,2,5,2,No,4865
CLG0095,74,9.53,9.39,4,Yes,8,6,1,No,4866
CLG0033,102,9.65,10.03,7,No,3,4,2,No,4867
CLG0064,99,9.48,9.13,7,Yes,9,1,4,No,4868
CLG0092,102,5.69,6.13,1,Yes,6,1,2,No,4869
CLG0010,92,9.25,9.1,10,No,4,5,4,No,4870
CLG0100,146,9.74,9.62,9,No,6,3,3,Yes,4871
CLG0046,120,6.81,6.77,7,Yes,4,7,5,No,4872
CLG0073,81,7.59,7.81,6,No,2,4,5,No,4873
CLG0090,103,8.9,9.12,2,No,5,4,5,No,4874
CLG0051,90,7.81,7.79,6,No,8,4,2,No,4875
CLG0034,84,9.97,9.99,5,No,5,6,5,No,4876
CLG0014,79,7.28,6.81,9,No,3,9,1,No,4877
CLG0041,106,8.57,8.37,1,No,0,9,3,Yes,4878
CLG0090,89,8.96,8.81,5,Yes,2,5,1,No,4879
CLG0095,114,7.47,7.53,3,No,2,8,1,No,4880
CLG0038,114,9.28,9.34,9,Yes,1,4,3,Yes,4881
CLG0048,120,7.73,7.94,1,Yes,9,8,3,Yes,4882
CLG0043,87,7.06,7.28,6,Yes,1,10,4,No,4883
CLG0028,107,5.54,5.28,3,Yes,7,9,2,No,4884
CLG0041,109,6.97,7.24,1,No,7,8,4,No,4885
CLG0056,92,8.67,8.19,3,Yes,2,8,0,No,4886
CLG0081,88,9.61,9.83,2,Yes,3,9,0,No,4887
CLG0076,124,6.26,5.86,10,Yes,4,10,4,Yes,4888
CLG0091,103,6.78,7.01,8,Yes,10,8,4,No,4889
CLG0065,109,5.77,5.8,3,Yes,8,4,2,No,4890
CLG0060,87,8.45,8.39,7,Yes,4,5,3,No,4891
CLG0097,81,9.8,9.99,10,No,10,10,0,No,4892
CLG0013,91,8.2,7.74,6,Yes,5,6,3,No,4893
CLG0069,98,8.09,7.81,7,No,6,5,1,No,4894
CLG0052,84,7.77,7.89,7,No,10,9,1,No,4895
CLG0043,99,5.44,5.79,10,Yes,1,2,3,No,4896
CLG0092,74,8.65,8.53,1,Yes,3,6,1,No,4897
CLG0088,83,8.01,7.77,4,No,5,10,0,No,4898
CLG0084,110,8.31,8.33,4,No,3,2,0,No,4899
CLG0040,109,9.49,9.61,5,No,4,8,1,No,4900
CLG0042,94,8.92,8.84,10,Yes,2,8,0,No,4901
CLG0037,84,8.9,9.28,5,Yes,1,5,1,No,4902
CLG0084,84,9.64,9.66,8,Yes,0,10,2,Yes,4903
CLG0023,94,9.95,9.49,4,No,2,8,2,Yes,4904
CLG0067,109,7.91,7.63,1,No,9,5,3,No,4905
CLG0069,113,5.54,5.49,5,No,8,4,1,No,4906
CLG0079,92,7.3,7.5,1,No,0,9,2,No,4907
CLG0069,82,8.94,8.66,3,No,7,8,2,Yes,4908
CLG0098,104,5.14,5.62,8,Yes,4,4,0,No,4909
CLG0058,87,5.28,5.1,10,Yes,3,2,3,No,4910
CLG0046,92,5.34,5.37,5,No,4,2,3,No,4911
CLG0087,119,8.66,8.18,7,No,10,2,2,Yes,4912
CLG0047,112,7.51,7.89,1,No,6,10,2,Yes,4913
CLG0017,102,6.84,7.13,6,Yes,7,8,3,No,4914
CLG0009,80,5.53,5.23,8,No,1,6,5,No,4915
CLG0068,103,8.66,9.09,6,No,5,1,0,No,4916
CLG0094,115,6.61,6.43,4,No,3,10,4,Yes,4917
CLG0078,94,6.33,6.52,8,No,7,4,0,No,4918
CLG0030,120,8.26,8.58,8,Yes,3,3,4,Yes,4919
CLG0095,119,7.8,8.04,6,No,2,10,3,Yes,4920
CLG0061,124,6.81,7.23,8,No,4,7,3,No,4921
CLG0065,104,8.21,8.57,6,No,3,10,3,Yes,4922
CLG0058,108,6.36,6.85,4,Yes,4,5,1,No,4923
CLG0027,121,8.97,8.65,6,No,8,1,1,No,4924
CLG0066,106,6.15,5.95,9,No,10,6,1,No,4925
CLG0045,92,5.79,5.93,8,Yes,2,4,3,No,4926
CLG0040,93,8.91,9.14,7,Yes,1,10,2,Yes,4927
CLG0061,103,8.54,8.57,5,No,1,6,3,No,4928
CLG0041,80,5.91,5.48,7,No,8,7,4,No,4929
CLG0074,97,5.58,5.92,1,No,6,9,0,No,4930
CLG0088,116,9.19,9.65,8,Yes,9,1,5,Yes,4931
CLG0084,67,8.88,8.79,5,Yes,3,6,4,No,4932
CLG0042,123,6.64,6.36,7,No,5,8,0,No,4933
CLG0062,116,8.29,7.81,7,Yes,9,4,4,No,4934
CLG0080,93,5.62,5.36,8,Yes,5,10,0,No,4935
CLG0038,108,7.54,7.74,7,Yes,2,9,5,No,4936
CLG0060,100,5.09,5.5,6,Yes,8,4,2,No,4937
CLG0049,118,6.96,6.55,6,No,3,4,0,No,4938
CLG0018,114,5.37,5.42,5,No,0,9,3,Yes,4939
CLG0099,78,7.38,7.58,5,No,1,4,4,No,4940
CLG0094,108,7.11,6.89,4,No,4,9,1,No,4941
CLG0005,96,7.22,7.29,7,No,7,1,2,No,4942
CLG0011,101,5.23,5.45,3,Yes,6,8,5,No,4943
CLG0004,89,6.81,7.15,5,No,8,2,4,No,4944
CLG0061,126,8.78,8.73,3,No,0,8,2,Yes,4945
CLG0075,115,6.84,7.09,8,Yes,1,5,1,No,4946
CLG0012,88,8.58,8.38,5,Yes,9,1,1,No,4947
CLG0049,79,6.85,6.56,10,No,3,1,1,No,4948
CLG0028,94,7.12,6.81,6,Yes,6,6,1,No,4949
CLG0090,106,7.82,7.68,1,No,0,1,1,No,4950
CLG0034,103,9.75,9.29,4,No,4,2,3,No,4951
CLG0056,118,5.54,5.32,9,No,1,3,0,No,4952
CLG0065,111,5.16,5.31,5,No,1,2,1,No,4953
CLG0006,114,8.04,8.19,1,No,1,9,4,Yes,4954
CLG0033,104,9.75,9.32,4,Yes,8,10,4,Yes,4955
CLG0047,79,9.95,9.74,6,Yes,10,6,1,No,4956
CLG0024,97,7.42,7.49,7,No,9,9,2,No,4957
CLG0034,115,7.34,7.16,7,No,4,5,1,No,4958
CLG0072,99,8.22,8.14,8,No,7,4,5,No,4959
CLG0016,107,7.78,7.99,5,Yes,9,2,3,No,4960
CLG0080,95,8.17,7.68,6,No,5,4,5,No,4961
CLG0016,84,9.37,9.15,2,No,10,8,0,No,4962
CLG0098,98,8.73,8.37,10,No,0,2,4,No,4963
CLG0084,104,7.48,7.11,2,No,9,8,1,No,4964
CLG0014,90,7.31,7.77,3,Yes,8,2,0,No,4965
CLG0059,96,8.2,8.08,4,No,6,1,0,No,4966
CLG0062,85,7.28,7.31,6,No,10,4,1,No,4967
CLG0090,116,7.29,7.52,6,Yes,1,7,0,No,4968
CLG0066,95,5.08,4.63,3,Yes,7,2,4,No,4969
CLG0019,121,5.87,5.61,1,Yes,1,3,1,No,4970
CLG0061,122,7.44,7.77,3,Yes,1,6,2,No,4971
CLG0066,98,9.11,9.47,4,Yes,3,2,1,No,4972
CLG0026,84,6.39,6.26,9,Yes,7,9,4,No,4973
CLG0089,68,7.61,7.48,10,No,6,6,1,No,4974
CLG0049,77,6.72,6.98,8,Yes,1,6,1,No,4975
CLG0019,79,5.52,5.32,4,No,9,8,1,No,4976
CLG0049,120,9.79,9.41,7,No,5,1,3,Yes,4977
CLG0081,101,9.27,9.03,9,Yes,10,10,3,Yes,4978
CLG0030,105,5.39,5.28,2,No,10,3,4,No,4979
CLG0076,66,8.6,8.15,3,No,3,2,0,No,4980
CLG0057,82,6.74,6.72,1,Yes,9,1,1,No,4981
CLG0085,113,9.97,10.21,8,No,0,6,1,No,4982
CLG0036,104,6.51,6.52,2,No,7,4,5,No,4983
CLG0040,97,6.19,5.76,7,No,7,6,3,No,4984
CLG0028,108,7.84,7.78,7,No,5,8,2,No,4985
CLG0097,124,9.18,9.39,3,No,9,7,5,Yes,4986
CLG0046,96,5.96,5.52,2,Yes,6,3,3,No,4987
CLG0073,101,8.55,8.11,3,Yes,2,3,0,No,4988
CLG0082,102,5.31,5.18,8,No,8,6,5,No,4989
CLG0088,135,9.59,9.28,9,Yes,3,1,1,No,4990
CLG0032,68,5.41,5.84,8,No,10,3,1,No,4991
CLG0087,110,9.57,9.65,2,No,1,8,4,Yes,4992
CLG0058,98,7.45,7.24,9,Yes,3,3,2,No,4993
CLG0076,108,7.24,7.44,6,Yes,1,1,4,No,4994
CLG0098,90,9.87,9.74,2,Yes,3,10,2,Yes,4995
CLG0026,99,9.95,9.58,9,No,1,9,5,Yes,4996
CLG0070,110,8.25,7.99,5,No,10,2,5,No,4997
CLG0069,146,5.64,5.78,6,No,7,7,2,No,4998
CLG0087,112,7.53,7.08,1,Yes,5,8,5,Yes,4999
CLG0050,87,7.65,7.42,2,No,7,3,2,No,5000
CLG0079,93,7.57,7.28,1,No,10,7,2,No,5001
CLG0032,93,7.85,7.55,4,No,0,10,4,No,5002
CLG0058,73,5.09,5.27,2,Yes,8,4,1,No,5003
CLG0064,95,8.56,8.89,1,No,10,2,1,No,5004
CLG0077,110,8.56,8.78,3,No,1,4,5,No,5005
CLG0028,80,5.58,5.73,4,Yes,7,8,4,No,5006
CLG0097,115,7.85,8.27,4,No,3,2,5,Yes,5007
CLG0072,107,7.84,7.4,3,No,1,6,3,No,5008
CLG0080,88,8.41,8.08,2,Yes,0,10,5,Yes,5009
CLG0039,97,5.43,5.34,8,No,3,3,0,No,5010
CLG0096,123,8.13,8,10,Yes,9,3,2,No,5011
CLG0080,111,6.4,6.32,2,No,0,6,4,No,5012
CLG0045,100,7.54,7.25,5,Yes,7,3,2,No,5013
CLG0013,96,8.87,8.52,7,No,1,2,2,No,5014
CLG0020,101,8.53,8.54,9,Yes,7,2,2,No,5015
CLG0058,92,5.59,6.02,3,Yes,9,3,4,No,5016
CLG0019,68,7.96,7.85,1,Yes,0,2,1,No,5017
CLG0075,130,9.85,9.39,9,No,6,6,3,Yes,5018
CLG0091,102,5.78,5.99,1,Yes,6,4,3,No,5019
CLG0080,105,9.26,9.05,8,Yes,4,1,5,No,5020
CLG0009,99,8.51,8.26,2,Yes,2,3,4,No,5021
CLG0077,88,8.87,8.69,7,No,5,10,0,No,5022
CLG0019,97,6.41,6.63,3,No,10,3,3,No,5023
CLG0094,76,6.44,6.76,6,Yes,4,4,3,No,5024
CLG0055,134,9.53,9.62,6,No,8,6,2,Yes,5025
CLG0039,81,6.8,6.62,4,No,3,1,4,No,5026
CLG0017,84,5.32,5.13,8,No,8,2,5,No,5027
CLG0062,93,8,7.62,5,Yes,9,10,5,No,5028
CLG0094,119,5.62,6.05,7,Yes,5,3,1,No,5029
CLG0093,100,8.98,9.12,5,No,8,5,4,No,5030
CLG0060,81,8.21,7.74,4,Yes,2,7,4,No,5031
CLG0042,118,9.37,9.53,6,Yes,0,1,3,Yes,5032
CLG0002,110,8.92,8.87,3,No,5,2,2,No,5033
CLG0050,108,5.56,6.03,6,Yes,3,4,4,No,5034
CLG0067,110,6.91,7.23,6,Yes,10,10,1,No,5035
CLG0020,135,8.87,8.54,6,No,9,1,2,Yes,5036
CLG0001,132,7.09,7.31,3,Yes,3,1,2,No,5037
CLG0005,89,9.86,9.85,8,No,3,9,1,No,5038
CLG0097,124,8.68,8.37,4,No,0,6,1,No,5039
CLG0039,105,5.08,5.28,2,No,4,2,5,No,5040
CLG0087,107,9.4,9.45,7,No,8,10,1,No,5041
CLG0018,74,5.5,5.03,8,No,2,7,4,No,5042
CLG0068,97,5.7,5.85,4,No,1,10,5,No,5043
CLG0097,87,8.67,8.8,6,Yes,1,6,2,No,5044
CLG0090,112,9.32,8.96,8,No,9,6,5,Yes,5045
CLG0022,116,7.68,7.53,5,No,6,8,2,Yes,5046
CLG0030,68,6.45,6.54,9,No,5,10,0,No,5047
CLG0090,99,6.76,6.4,6,Yes,1,3,0,No,5048
CLG0001,116,6.71,7.06,6,No,0,10,0,No,5049
CLG0070,97,6.63,6.16,2,Yes,6,2,5,No,5050
CLG0081,110,6.21,5.81,7,No,10,9,4,No,5051
CLG0095,105,8.04,7.66,9,No,5,5,5,No,5052
CLG0051,105,9.5,9.53,5,No,4,6,4,No,5053
CLG0068,95,6.54,6.66,5,No,4,7,1,No,5054
CLG0074,81,5.93,5.83,5,No,9,2,4,No,5055
CLG0061,83,9.19,8.98,1,No,2,6,2,No,5056
CLG0048,110,8.71,9.02,5,No,10,1,2,No,5057
CLG0053,100,9.65,9.22,10,Yes,4,9,5,Yes,5058
CLG0034,97,5.83,5.61,8,Yes,5,6,3,No,5059
CLG0086,93,5.72,5.26,3,No,10,7,3,No,5060
CLG0086,95,7.71,7.22,9,No,6,5,4,No,5061
CLG0007,115,8.07,7.92,9,No,6,2,5,No,5062
CLG0039,94,7.4,7.09,6,No,9,4,5,No,5063
CLG0037,79,7.99,7.76,4,No,9,5,3,No,5064
CLG0063,111,5.9,6.22,4,No,7,10,4,Yes,5065
CLG0055,96,7.4,7.06,1,No,4,2,1,No,5066
CLG0015,100,8.29,8.57,10,No,3,9,1,No,5067
CLG0083,124,7.16,7.34,5,Yes,6,2,3,No,5068
CLG0074,99,8.4,8.23,5,No,1,2,4,No,5069
CLG0062,104,7.26,7.31,5,Yes,7,2,3,No,5070
CLG0068,82,6.67,6.61,1,No,3,2,2,No,5071
CLG0050,96,6.52,6.15,1,Yes,9,5,4,No,5072
CLG0041,109,7.05,7.46,10,Yes,0,7,0,No,5073
CLG0061,76,5.12,5.19,2,Yes,1,1,2,No,5074
CLG0025,103,8.34,8.72,1,No,0,9,4,Yes,5075
CLG0028,101,9.23,9.55,8,Yes,4,6,3,No,5076
CLG0082,100,6.77,6.35,4,No,0,1,5,No,5077
CLG0035,115,5.23,4.94,6,Yes,10,1,3,No,5078
CLG0083,105,9.93,9.58,8,No,8,9,3,Yes,5079
CLG0053,122,6.32,6.65,5,Yes,10,9,4,Yes,5080
CLG0084,85,5.63,5.99,6,Yes,10,1,3,No,5081
CLG0039,102,6.85,6.88,4,Yes,3,1,4,No,5082
CLG0097,101,8.69,8.29,6,No,9,5,4,No,5083
CLG0059,83,6.47,6.11,6,Yes,2,5,3,No,5084
CLG0065,114,7.87,8.18,3,Yes,8,7,1,No,5085
CLG0001,134,7.08,7.51,4,Yes,3,4,1,No,5086
CLG0045,99,5.59,5.29,6,Yes,0,10,2,No,5087
CLG0019,107,6.65,6.16,8,No,1,1,4,No,5088
CLG0048,101,8.62,8.45,7,Yes,3,6,3,No,5089
CLG0049,89,8.06,7.59,4,No,10,10,5,No,5090
CLG0073,72,5.6,5.93,3,No,0,3,3,No,5091
CLG0014,89,5.82,5.81,8,No,5,7,3,No,5092
CLG0067,79,8.2,8.34,6,Yes,6,1,1,No,5093
CLG0030,125,9.07,8.98,8,No,0,4,0,No,5094
CLG0065,98,6.75,6.6,9,No,5,10,5,No,5095
CLG0069,94,7.98,7.7,9,No,2,9,4,No,5096
CLG0087,113,5.85,6.12,10,No,6,10,2,Yes,5097
CLG0006,83,6.56,6.76,9,Yes,10,6,2,No,5098
CLG0084,88,5.1,4.96,10,Yes,1,2,2,No,5099
CLG0046,101,8.84,8.66,1,No,1,6,4,No,5100
CLG0042,115,7.01,6.51,3,No,10,9,4,Yes,5101
CLG0072,107,9.08,8.64,9,Yes,3,1,2,No,5102
CLG0061,103,8.54,8.66,4,Yes,10,5,2,No,5103
CLG0031,101,9.14,9.15,10,Yes,7,8,3,Yes,5104
CLG0079,106,6.43,6.36,2,No,2,7,5,No,5105
CLG0026,103,5.93,6.26,1,No,7,10,0,No,5106
CLG0058,84,9.86,9.86,5,No,6,2,1,No,5107
CLG0033,100,8.59,8.47,4,No,4,8,4,Yes,5108
CLG0052,83,9.17,8.83,5,No,3,9,0,No,5109
CLG0032,101,5.07,5.39,5,Yes,9,10,2,No,5110
CLG0054,92,6.77,6.85,8,No,9,8,5,No,5111
CLG0001,138,8.71,8.3,6,Yes,1,6,2,Yes,5112
CLG0005,99,5.39,5.54,3,No,8,9,2,No,5113
CLG0022,78,7.84,7.77,9,Yes,3,8,2,No,5114
CLG0095,97,7.15,7.46,8,No,4,4,3,No,5115
CLG0005,107,5.09,5.51,9,No,1,6,4,No,5116
CLG0008,125,6.18,6.28,4,No,1,5,2,No,5117
CLG0070,91,6.42,6.65,8,No,1,10,2,No,5118
CLG0063,76,5.56,5.12,3,Yes,9,9,4,No,5119
CLG0010,112,8.16,8.22,5,No,1,4,1,No,5120
CLG0062,79,6.21,6.47,7,No,8,1,3,No,5121
CLG0040,93,6.39,6.39,1,No,4,9,3,No,5122
CLG0047,96,9.49,9.58,1,No,10,9,0,No,5123
CLG0080,98,7.34,7.74,3,Yes,5,7,3,No,5124
CLG0056,110,6.96,6.66,4,No,3,5,0,No,5125
CLG0028,89,8.62,8.22,1,No,1,7,1,No,5126
CLG0056,95,9.55,9.74,8,No,2,9,4,Yes,5127
CLG0001,99,5.13,5.45,2,No,2,3,2,No,5128
